match_id,qtr,clock,score,event_type,event101245693,1,11:58,0 — 0,JUMP_BALL,Jump ball won by A. Nerecionis (H).
101245693,1,0:50,15 — 23,THREE_SECOND,L. Bangyao (A) is whistled for a three-second violation.
101245693,1,0:50,15 — 23,SUBSTITUTION,A. Biezums (H) brought in for C. Rubio La Fuente (H) at SF.
101245693,1,0:50,15 — 23,SUBSTITUTION,Substitution at C: J. Šlapka (H) for A. Nerecionis (H).
101245693,1,0:50,15 — 23,SUBSTITUTION,G. Lagomarsini (A) substituted for I. Kalný (A) at PG.
101245693,1,0:50,15 — 23,SUBSTITUTION,A. Kišák (A) was replaced by F. Abatematteo (A) at SF.
101245693,1,0:36,15 — 23,BASELINE_J,J. Šlapka (H) gets off a great pass to M. Kaprál (H). M. Kaprál (H) attempts a baseline jumper.  Shot missed.
101245693,1,0:36,15 — 23,REBOUND,Â. Frazão (H) cleans the offensive glass.
101245693,1,0:34,15 — 25,PUTBACK,Â. Frazão (H) collects the rebound and goes back up for the shot, guarded closely by H. Butvidas (A).  Scored.
101245693,1,0:19,15 — 25,STEAL_ON_PASS,Pass intercepted by A. Biezums (H).
101245693,1,0:01,15 — 25,ELBOW,A. Biezums (H) attempts a jumper from the elbow, guarded closely by F. Abatematteo (A).  Shot missed.
101245693,1,0:01,15 — 25,REBOUND,D. Enyego (A) grabs the defensive rebound.
101245693,1,0:00,15 — 25,HALF_COURT_SHOT,L. Bangyao (A) offers up a prayer from half-court, guarded closely by M. Kaprál (H).  Shot missed.
101245693,1,0:00,15 — 25,PERIOD_OVER,End of period.
101245693,1,0:00,15 — 25,SUBSTITUTION,C. Rubio La Fuente (H) brought in for A. Biezums (H) at SF.
101245693,1,0:00,15 — 25,SUBSTITUTION,Substitution at C: A. Nerecionis (H) for J. Šlapka (H).
101245693,2,11:53,17 — 25,TOPKEY,G. Lagomarsini (A) pulls up at the top of the key and takes a shot after A. Nerecionis (H) backed off slightly.   Scored.
101245693,2,11:40,17 — 25,STRONG,A. Nerecionis (H) backs down his defender and shoots from close range off of a nice pass from Â. Frazão (H).  Shot missed.
101245693,2,11:40,17 — 25,REBOUND_OOB,D. Enyego (A) tries to grab the defensive rebound, but the ball goes out of bounds.
101245693,2,11:32,17 — 27,DUNK,M. Kaprál (H)  finds A. Nerecionis (H) in space. A. Nerecionis (H) goes way up to snag an alley-oop pass.  Scored.
101245693,2,11:32,17 — 27,ASSIST,M. Kaprál (H) credited with the assist.
101245693,2,11:16,17 — 27,ELBOW,G. Lagomarsini (A) attempts a jumper from the elbow, guarded closely by A. Nerecionis (H).  Shot missed.
101245693,2,11:16,17 — 27,REBOUND,M. Ilić (H) ends the possession with a defensive rebound.
101245693,2,11:01,17 — 29,ELBOW,Â. Frazão (H)  finds A. Nerecionis (H) in space. A. Nerecionis (H) elevates and fires off a pull-up jumper from the elbow.  Scored.
101245693,2,11:01,17 — 29,ASSIST,Â. Frazão (H) credited with the assist.
101245693,2,10:44,17 — 29,NOSHOOT_FOUL,Foul called on Â. Frazão (H).
101245693,2,10:38,17 — 29,BASELINE_J,F. Abatematteo (A) attempts a baseline jumper, guarded closely by M. Ilić (H).  Shot missed.
101245693,2,10:38,17 — 29,REBOUND,Â. Frazão (H) ends the possession with a defensive rebound.
101245693,2,10:18,17 — 29,DRIVING_LAYUP,C. Rubio La Fuente (H) tries a driving layup with F. Abatematteo (A) right in his face.  Shot missed.
101245693,2,10:18,17 — 29,REBOUND,G. Lagomarsini (A) grabs the defensive rebound.
101245693,2,10:06,17 — 29,BASELINE_J,F. Abatematteo (A) attempts a baseline jumper, guarded closely by M. Ilić (H).  Shot missed.
101245693,2,10:06,17 — 29,REBOUND,A. Nerecionis (H) corrals the missed shot.
101245693,2,9:45,17 — 29,CORNER_THREE,M. Ilić (H) gets off a great pass to C. Rubio La Fuente (H). C. Rubio La Fuente (H) fires up a three-point shot from the corner.  Shot missed.
101245693,2,9:45,17 — 29,REBOUND,Â. Frazão (H) grabs the offensive rebound.
101245693,2,9:36,17 — 29,TOPKEY,M. Ilić (H) threads a pass through the defense and finds Â. Frazão (H).  Â. Frazão (H) pulls up at the top of the key and takes a shot.  Shot missed.
101245693,2,9:36,17 — 29,REBOUND_OOB,G. Lagomarsini (A) tries to grab the defensive rebound, but the ball goes out of bounds.
101245693,2,9:25,17 — 29,DRIVING_LAYUP,C. Rubio La Fuente (H) tries a driving layup.  Shot missed.
101245693,2,9:25,17 — 29,REBOUND,F. Abatematteo (A) corrals the missed shot.
101245693,2,9:10,19 — 29,DRIVING_LAYUP,G. Lagomarsini (A) threads a pass through the defense and finds L. Bangyao (A).  L. Bangyao (A) tries a driving layup.  Scored.
101245693,2,9:10,19 — 29,ASSIST,The shot was assisted by G. Lagomarsini (A).
101245693,2,8:54,19 — 31,DRIVING_LAYUP,M. Kaprál (H) tries a driving layup under pressure from L. Bangyao (A).  Scored.
